Category,Product Name,MRP,Selling Price,Discount,Tag,Rating,Brand Name
Makeup,Maybelline New York Super Stay Vinyl Ink Liquid Lipstick In,₹799,₹552,40%,BESTSELLER,( 47579 ),Maybelline
Makeup,Kay Beauty Soft Matte Pressed Powder  120P Light,₹1350,₹1199,25%,BESTSELLER,( 104 ),Kay Beauty
Makeup,Maybelline New York Instant Age Rewind Eraser ConcealerConc,₹799,₹479,5%,BESTSELLER,( 934024 ),Maybelline
Makeup,Kay Beauty Hydrating Foundation,₹650,₹1013,35%,AD,( 469661 ),Kay Beauty
Makeup,LOreal Paris Infallible 3Second Setting Spray 36hr Long L,₹899,₹759,7%,NEW,( 947 ),LOreal Paris
Makeup,Maybelline New York High Impact Tattoo Pen Liner Lasts Up T,₹1799,₹423,10%,BESTSELLER,( 15110 ),Maybelline
Makeup,Charlotte Tilbury Airbrush Flawless Setting Spray,₹299,₹3950,10%,BESTSELLER,( 9131 ),Charlotte Tilbury
Makeup,Flicka Silk Touch 3In1 Moisturizer Primer And Sun Care Der,₹849,₹836,35%,BESTSELLER,( 936 ),Flicka Silk
Makeup,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foun,₹799,₹1619,40%,AD,( 15626 ),Daily Life
Makeup,Swiss Beauty Precision Thickening Long Lash Mascara Waterpr,,₹269,,BESTSELLER,( 18150 ),Swiss Beauty
Makeup,Charlotte Tilbury Matte Revolution,,₹3650,,BESTSELLER,( 66848 ),Charlotte Tilbury
Makeup,LOreal Paris Infallible Full Wear Concealer Maximum Coverag,,₹552,,BESTSELLER,( 68064 ),LOreal Paris
Makeup,Maybelline Lash Sensational Sky High Mascara Cosmic Black,,₹479,,BESTSELLER,( 72499 ),Maybelline Lash
Makeup,Garnier Skin Naturals Micellar OilInfused Cleansing Water F,₹499,₹324,35%,AD,( 268953 ),Garnier Skin
Makeup,Nykaa Matte To Last  Transferproof Liquid Lipstick,₹749,₹487,35%,BESTSELLER,( 2388915 ),Nykaa
Makeup,Nykaa Cosmetics So Creme Creamy Matte Lipstick,₹329,₹214,35%,BESTSELLER,( 4027582 ),Nykaa Cosmetics
Makeup,Swiss Beauty Bold Matt Lip Liner Pencil Longlasting  Matt,₹429,₹69,10%,BESTSELLER,( 263353 ),Swiss Beauty
Makeup,Swiss Beauty Real MakeUp Base Highlighting Primer  Brighte,₹1099,₹386,10%,BESTSELLER,( 109953 ),Swiss Beauty
Makeup,Kay Beauty Hydra Creme Lipstick,₹749,₹989,40%,AD,( 5299 ),Kay Beauty
Makeup,Maybelline New York Super Stay Matte Ink Liquid Lipstick La,₹849,₹449,35%,BESTSELLER,( 3871779 ),Maybelline
Makeup,Maybelline New York Super Stay Vinyl Ink Liquid Lipstick In,₹799,₹552,40%,BESTSELLER,( 47579 ),Maybelline
Makeup,Kay Beauty Soft Matte Pressed Powder  120P Light,₹1350,₹1199,25%,BESTSELLER,( 104 ),Kay Beauty
Makeup,Maybelline New York Instant Age Rewind Eraser ConcealerConc,₹799,₹479,5%,BESTSELLER,( 934024 ),Maybelline
Makeup,Kay Beauty Hydrating Foundation,₹650,₹1013,35%,AD,( 469661 ),Kay Beauty
Makeup,LOreal Paris Infallible 3Second Setting Spray 36hr Long L,₹899,₹759,7%,NEW,( 947 ),LOreal Paris
Makeup,Maybelline New York High Impact Tattoo Pen Liner Lasts Up T,₹1799,₹423,10%,BESTSELLER,( 15110 ),Maybelline
Makeup,Charlotte Tilbury Airbrush Flawless Setting Spray,₹299,₹3950,10%,BESTSELLER,( 9131 ),Charlotte Tilbury
Makeup,Flicka Silk Touch 3In1 Moisturizer Primer And Sun Care Der,₹849,₹836,35%,BESTSELLER,( 936 ),Flicka Silk
Makeup,Daily Life Forever52 Pro Artist Ultra Definition Liquid Foun,₹799,₹1619,40%,AD,( 15626 ),Daily Life
Makeup,Swiss Beauty Precision Thickening Long Lash Mascara Waterpr,,₹269,,BESTSELLER,( 18150 ),Swiss Beauty
Makeup,Charlotte Tilbury Matte Revolution,,₹3650,,BESTSELLER,( 66848 ),Charlotte Tilbury
Makeup,LOreal Paris Infallible Full Wear Concealer Maximum Coverag,,₹552,,BESTSELLER,( 68064 ),LOreal Paris
Makeup,Maybelline Lash Sensational Sky High Mascara Cosmic Black,,₹479,,BESTSELLER,( 72499 ),Maybelline Lash
Baby Care,Forest Essentials Baby Body Massage Oil,₹1499,₹1895,8%,None,( 141 ),"['Forest', 'Essentials']"
Baby Care,Cetaphil Baby Wash & Shampoo with,₹600,₹1379,10%,None,( 1240 ),"['Cetaphil', 'Baby']"
Baby Care,Aveeno Baby Soothing Relief Face &,₹530,₹540,3%,None,( 869 ),"['Aveeno', 'Baby']"
Baby Care,"Sebamed Baby Shampoo, PH 5.5, Camomile,",₹2850,₹514,10%,None,( 943 ),"['Sebamed', 'Baby']"
Baby Care,ISDIN Fotoprotector Fusion Water Magic Pediatrics,₹676,₹2565,43%,None,( 1 ),"['ISDIN', 'Fotoprotector']"
Baby Care,Botanical Luxuriate Tea Tree Shampoo For,₹575,₹385,10%,None,( 88 ),"['Botanical', 'Luxuriate']"
Baby Care,Kama Ayurveda Organic Sweet Almond Oil,₹749,₹675,10%,None,( 2664 ),"['Kama', 'Ayurveda']"
Baby Care,Palmer’s Cocoa Butter Massage Lotion for,₹1112,₹518,3%,None,( 1261 ),"['Palmer’s', 'Cocoa']"
Baby Care,Forest Essentials Baby Head Massage Oil,₹317,₹1495,43%,None,( 94 ),"['Forest', 'Essentials']"
Baby Care,Cetaphil Baby Advanced Protection Cream With,₹1758,₹674,8%,None,( 903 ),"['Cetaphil', 'Baby']"
Baby Care,"Sebamed Baby Shampoo, PH 5.5, Camomile,",₹479,₹1079,17%,None,( 573 ),"['Sebamed', 'Baby']"
Baby Care,Cetaphil Baby Mild Bar,₹475,₹181,29%,None,( 107 ),"['Cetaphil', 'Baby']"
Baby Care,ISDIN Fotoprotector Mineral Baby Ped SPF,₹749,₹2850,8%,None,( 1 ),"['ISDIN', 'Fotoprotector']"
Baby Care,Cetaphil Gentle Skin Cleanser & Sun,₹2020,₹1617,19%,None,( 283014 ),"['Cetaphil', 'Gentle']"
Baby Care,Nat Habit Baby Body Lotion &,₹630,₹398,5%,None,( 76 ),"['Nat', 'Habit']"
Baby Care,Johnson's New Baby Lotion,,₹335,,None,( 9349 ),"[""Johnson's"", 'New']"
Baby Care,Forest Essentials Dasapushpadi Daily Moisture Lotion,,₹1325,,None,( 46 ),"['Forest', 'Essentials']"
Baby Care,Cetaphil Baby Massage Oil With Shea,,₹689,,None,( 724 ),"['Cetaphil', 'Baby']"
Baby Care,Aveeno Baby Daily Moisturizing Lotion &,,₹1643,,None,( 5336 ),"['Aveeno', 'Baby']"
Baby Care,"Sebamed Baby Rash Cream, PH 5.5,",,₹599,,None,( 405 ),"['Sebamed', 'Baby']"
Baby Care,Orimii Mother Like No Other Gift,₹1985,₹1787,10%,None,( 6 ),"['Orimii', 'Mother']"
Baby Care,Mamaearth Milky Soft Face Cream for,₹580,₹199,5%,None,( 7864 ),"['Mamaearth', 'Milky']"
Baby Care,Max Care Virgin Coconut Oil Cold,₹500,₹551,2%,None,( 1224 ),"['Max', 'Care']"
Baby Care,"Sebamed Baby Cleansing Bar, PH 5.5,",₹1799,₹490,7%,None,( 491 ),"['Sebamed', 'Baby']"
Baby Care,Forest Essentials Dasapushpadi Nourishing Milk Soap,₹200,₹595,14%,None,( 43 ),"['Forest', 'Essentials']"
Baby Care,Cetaphil Baby Soothing Moisturising Cream,₹595,₹1673,10%,None,( 10 ),"['Cetaphil', 'Baby']"
Baby Care,Himalaya Baby Cream,₹1650,₹172,7%,None,( 13973 ),"['Himalaya', 'Baby']"
Baby Care,Kama Ayurveda Extra Virgin Organic Coconut,₹400,₹1075,23%,None,( 9685 ),"['Kama', 'Ayurveda']"
Baby Care,Orimii 3% Vitamin C Face Serum,₹750,₹536,10%,None,( 13 ),"['Orimii', '3%']"
Baby Care,Johnson's New Milk+ Rice Cream,₹520,₹200,5%,None,( 7994 ),"[""Johnson's"", 'New']"
Baby Care,Aveeno Baby Dermexa Moisturising Cream -,₹400,₹1540,14%,None,( 23 ),"['Aveeno', 'Baby']"
Baby Care,Dove Rich Moisture Hypoallergenic Body Wash,₹801,₹308,18%,None,( 1736 ),"['Dove', 'Rich']"
Baby Care,Palmer's Cocoa Tummy Butter For Stretch,₹525,₹675,11%,None,( 605 ),"[""Palmer's"", 'Cocoa']"
Baby Care,"Sebamed Baby Lip Balm, For Dry",₹1248,₹494,20%,None,( 733 ),"['Sebamed', 'Baby']"
Baby Care,Himalaya Gentle Baby Shampoo,₹790,₹344,3%,None,( 10970 ),"['Himalaya', 'Gentle']"
Baby Care,Venusia Baby Intensive Moisturizing Lotion For,₹630,₹657,5%,None,( 29 ),"['Venusia', 'Baby']"
Baby Care,Vigini Bust Firming Breast Enlargement Tightening,,₹467,,None,( 809 ),"['Vigini', 'Bust']"
Baby Care,Nat Habit Pure Almond Baby Oil,,₹998,,None,( 210 ),"['Nat', 'Habit']"
Baby Care,"Sebamed Baby Powder, With Olive Oil",,₹766,,None,( 722 ),"['Sebamed', 'Baby']"
Baby Care,"Sebamed Baby Massage Oil, Contains Soya",,₹599,,None,( 439 ),"['Sebamed', 'Baby']"
Baby Care,"Colgate Toothpaste for Kids (6-9 years),",₹260,₹228,12%,None,( 411 ),"['Colgate', 'Toothpaste']"
Baby Care,Baidyanath Rogan Badam Shirin Almond Oil,₹220,₹183,17%,None,( 407 ),"['Baidyanath', 'Rogan']"
Baby Care,Cetaphil Baby Mild Bar,₹238,₹200,16%,None,( 2878 ),"['Cetaphil', 'Baby']"
Baby Care,Johnson's Active Kids Shiny Drops Shampoo,₹253,₹248,2%,None,( 5357 ),"[""Johnson's"", 'Active']"
Baby Care,Palmer's Cocoa Butter Skin Therapy Oil,₹1000,₹900,10%,None,( 106 ),"[""Palmer's"", 'Cocoa']"
Baby Care,Aveeno Baby Daily Moisture Hydrating Facial,₹999,₹900,10%,None,( 21 ),"['Aveeno', 'Baby']"
Baby Care,"Sebamed Baby Cream Extra Soft, PH",₹830,₹789,5%,None,( 973 ),"['Sebamed', 'Baby']"
Baby Care,Fixderma Shadow Kids SPF 30+ Lotion,₹525,₹446,15%,None,( 1050 ),"['Fixderma', 'Shadow']"
Baby Care,Kayanara Natural Bristle Dry Body Brush,₹665,₹399,40%,None,( 6 ),"['Kayanara', 'Natural']"
Baby Care,Whimsy Safe & Organic Unicorn Travel,₹2500,₹2000,20%,None,( 8 ),"['Whimsy', 'Safe']"
Baby Care,Aveeno Baby Soothing Relief Face &,₹1300,₹1196,8%,None,( 534 ),"['Aveeno', 'Baby']"
Baby Care,Bronson Professional Silicone Body Scrubber Bath,₹325,₹110,66%,None,( 83 ),"['Bronson', 'Professional']"
Baby Care,TuCo Kids Bye Dull Skin Soap,₹400,₹320,20%,None,( 16 ),"['TuCo', 'Kids']"
Baby Care,Fixderma Shadow Sunscreen SPF 50 PA,₹600,₹540,10%,None,( 15 ),"['Fixderma', 'Shadow']"
Baby Care,Orimii Face Moisturizer with Ceramide For,₹395,₹356,10%,None,( 28 ),"['Orimii', 'Face']"
Baby Care,Dove Rich Moisture Baby Lotion,₹215,₹166,23%,None,( 950 ),"['Dove', 'Rich']"
Baby Care,"Colgate Toothpaste for Kids (3-5 years),",₹260,₹228,12%,None,( 500 ),"['Colgate', 'Toothpaste']"
Baby Care,Nat Habit Pure Virgin Coconut Baby,₹605,₹484,20%,None,( 325 ),"['Nat', 'Habit']"
Baby Care,Himalaya Baby Lotion,₹400,₹336,16%,None,( 8266 ),"['Himalaya', 'Baby']"
Baby Care,Mamaearth Mineral Based Sunscreen For Babies,,₹150,,None,( 12582 ),"['Mamaearth', 'Mineral']"
Baby Care,Forest Essentials Baby Body Powder Dasapushpadi,₹220,₹825,23%,None,( 40 ),"['Forest', 'Essentials']"
Baby Care,Baby Dove Rich Moisture Shampoo,₹399,₹169,4%,None,( 148 ),"['Baby', 'Dove']"
Baby Care,Sanfe Flix Breast Roll Shaper &,₹550,₹383,5%,None,( 774 ),"['Sanfe', 'Flix']"
Baby Care,Aveeno Baby Daily Moisture Lotion |,₹435,₹525,17%,None,( 39 ),"['Aveeno', 'Baby']"
Baby Care,Nat Habit Brahmi Matsyakshi Winter Dasabuti,₹330,₹361,17%,None,( 75 ),"['Nat', 'Habit']"
Baby Care,Nat Habit Pure Rogan Badam Almond,₹549,₹274,18%,None,( 564 ),"['Nat', 'Habit']"
Baby Care,Sebamed Baby multi Protect Sun Lotion,₹250,₹1670,15%,None,( 72 ),"['Sebamed', 'Baby']"
Baby Care,SunScoop Kids 100% Mineral Sunscreen Lotion,₹235,₹450,15%,None,( 150 ),"['SunScoop', 'Kids']"
Baby Care,Cottsberry Organic Cotton Baby Wipes (Dry),₹525,₹213,10%,None,( 14 ),"['Cottsberry', 'Organic']"
Baby Care,Nat Habit Pure Coconut Oil,₹550,₹200,22%,None,( 386 ),"['Nat', 'Habit']"
Baby Care,Sebamed Baby Protective Facial Cream,₹819,₹1670,8%,None,( 7295 ),"['Sebamed', 'Baby']"
Baby Care,Johnson's New No More Tears Baby,₹376,₹474,17%,None,( 9 ),"[""Johnson's"", 'New']"
Baby Care,Plix Kids Happy Hair Gentle Shampoo,₹599,₹429,5%,None,( 418 ),"['Plix', 'Kids']"
Baby Care,Cetaphil Baby Shampoo,₹649,₹753,40%,None,( 18 ),"['Cetaphil', 'Baby']"
Baby Care,Nat Habit Baby Face Malai -,₹2900,₹312,18%,None,( 140 ),"['Nat', 'Habit']"
Baby Care,La Shield Kids Sunscreen SPF 50,₹625,₹569,40%,None,( 65 ),"['La', 'Shield']"
Baby Care,Orgatre Pregnancy Stretch Mark Roll-On Serum,,₹389,,None,( 6545 ),"['Orgatre', 'Pregnancy']"
Baby Care,Bio Oil Skin Care Oil -,,₹2378,,None,( 10 ),"['Bio', 'Oil']"
Baby Care,Feel Good Club Pink Bubble Headband,,₹375,,None,( 9756 ),"['Feel', 'Good']"
Baby Care,Mamaearth Gentle Cleansing Shampoo For Babies,,₹249,,None,,"['Mamaearth', 'Gentle']"
Baby Care,Kayanara 2-In-1 Exfoliating Dry Skin Body,₹832,₹499,40%,None,( 4 ),"['Kayanara', '2-In-1']"
Baby Care,Orimii Sleeping Face Mask for Overnight,₹495,₹446,10%,None,( 29 ),"['Orimii', 'Sleeping']"
Baby Care,Perfora Smart Electric Toothbrush 2 Brush,₹899,₹836,7%,None,( 3513 ),"['Perfora', 'Smart']"
Baby Care,Bioderma Cicabio Arnica+ SOS Quickly Repairs,₹399,₹1199,10%,None,( 265 ),"['Bioderma', 'Cicabio']"
Baby Care,Mamaearth Baby Rich Moisturizing Ultra Light,₹249,₹359,5%,None,( 136 ),"['Mamaearth', 'Baby']"
Baby Care,Mamaearth Daily Moisturizing Baby Lotion,₹367,₹237,18%,None,( 11376 ),"['Mamaearth', 'Daily']"
Baby Care,Chicco Baby Cream - Argan Oil,₹500,₹199,10%,None,( 559 ),"['Chicco', 'Baby']"
Baby Care,Venusia Baby Intensive Moisturizing Cream For,₹420,₹301,23%,None,( 56 ),"['Venusia', 'Baby']"
Baby Care,"Palmer's Cocoa Butter Nursing Butter, For",₹1150,₹450,15%,None,( 66 ),"[""Palmer's"", 'Cocoa']"
Baby Care,Johnson's New Top To Toe Baby,₹499,₹325,10%,None,( 3674 ),"[""Johnson's"", 'New']"
Baby Care,Little Rituals Cold Pressed Organic Sweet,₹749,₹978,40%,None,( 27 ),"['Little', 'Rituals']"
Baby Care,Mamaearth Milky Soft Head to Toe,₹750,₹449,17%,None,( 849 ),"['Mamaearth', 'Milky']"
Baby Care,Kayanara Natural Bristle Dry Brushing Body,₹350,₹449,16%,None,( 6 ),"['Kayanara', 'Natural']"
Baby Care,Chicco Gentle Body Wash & Shampoo,₹550,₹679,18%,None,( 1678 ),"['Chicco', 'Gentle']"
Baby Care,Renee Cosmetics Disney Princess Fairytale Perfume,₹699,₹625,20%,None,( 9 ),"['Renee', 'Cosmetics']"
Baby Care,Mamaearth Mineral Based Sunscreen For Babies,,₹150,,None,( 12582 ),"['Mamaearth', 'Mineral']"
Baby Care,TuCo Kids Bye Dull Skin Soap,,₹294,,None,( 125 ),"['TuCo', 'Kids']"
Baby Care,Himalaya Baby Massage Oil,,₹451,,None,( 5468 ),"['Himalaya', 'Baby']"
Baby Care,VLCC Shape Up Slimming Oil,,₹559,,None,( 2478 ),"['VLCC', 'Shape']"
Baby Care,Tikitoro Teens For 11-16 Year Olds,,₹640,,None,( 15 ),"['Tikitoro', 'Teens']"
Baby Care,TuCo Kids Kajal Castor Oil &,₹300,₹198,34%,None,( 23 ),"['TuCo', 'Kids']"
Baby Care,Orimii Mother Like No Other Gift,₹1985,₹1787,10%,None,( 6 ),"['Orimii', 'Mother']"
Baby Care,Pampers Premium Care Diaper - NB,₹1299,₹662,49%,None,( 2 ),"['Pampers', 'Premium']"
Baby Care,Sirona Fda Approved Super Soft Disposable,₹449,₹301,33%,None,( 472 ),"['Sirona', 'Fda']"
Baby Care,Whimsy Beauty Safe & Organic Make,₹3499,₹2519,28%,None,( 3 ),"['Whimsy', 'Beauty']"
Baby Care,Moody The Hello Kitty Limited Edition,₹1199,₹839,30%,None,( 13 ),"['Moody', 'The']"
Baby Care,Little Rituals Post Biotic Face Cream,₹795,₹676,15%,None,( 48 ),"['Little', 'Rituals']"
Baby Care,Mamaearth Daily Moisturizing Baby Lotion,₹249,₹237,5%,None,( 11376 ),"['Mamaearth', 'Daily']"
Baby Care,Bio Oil Skin Care Oil -,₹1950,₹1600,18%,None,( 50028 ),"['Bio', 'Oil']"
Baby Care,Chicco Gilby The Giraffe India Rattle,₹300,₹275,6%,None,( 58 ),"['Chicco', 'Gilby']"
Baby Care,Johnson's Gift Set Medium,₹495,₹550,10%,None,( 2669 ),"[""Johnson's"", 'Gift']"
Baby Care,Johnson's Baby Hair Oil,₹375,₹283,29%,None,( 69 ),"[""Johnson's"", 'Baby']"
Baby Care,Orimii Soap Free Gentle Cleansing Face,₹400,₹446,20%,None,( 8296 ),"['Orimii', 'Soap']"
Baby Care,Johnson's Natural Baby Powder,₹899,₹265,5%,None,( 3347 ),"[""Johnson's"", 'Natural']"
Baby Care,Johnson's New Milk+ Rice Lotion,₹266,₹240,7%,None,( 16 ),"[""Johnson's"", 'New']"
Baby Care,TuCo Kids Bye Dull Skin Soap,,₹320,,None,( 24 ),"['TuCo', 'Kids']"
Baby Care,Minimalist Baby Ceramide & Squalane Nourishing,,₹854,,None,( 1 ),"['Minimalist', 'Baby']"
Baby Care,ISDIN Fotoprotector Mineral Baby Ped SPF,,₹2850,,None,( 3056 ),"['ISDIN', 'Fotoprotector']"
Baby Care,Mamaearth Nourishing Hair Oil For Babies,,₹247,,None,( 16 ),"['Mamaearth', 'Nourishing']"
Baby Care,BABY FOREST Moh Malai Baby Body,,₹795,,None,,"['BABY', 'FOREST']"
Baby Care,Bioderma Intensive Baby Soap Bar -,₹650,₹618,5%,None,( 300 ),"['Bioderma', 'Intensive']"
Baby Care,Pampers New Baby Diapers - 24,₹399,₹347,13%,None,( 260 ),"['Pampers', 'New']"
Baby Care,Feel Good Club Exfoliating Bath Glove,₹210,₹132,37%,None,( 47 ),"['Feel', 'Good']"
Baby Care,Orimii No Retinol Anti Ageing 1%,₹695,₹626,10%,None,( 38 ),"['Orimii', 'No']"
Baby Care,Cetaphil Gentle Skin Cleanser & Sun,₹1772,₹1630,8%,None,( 265805 ),"['Cetaphil', 'Gentle']"
Baby Care,Parachute Advansed Baby Massage Oil,₹300,₹246,18%,None,( 183 ),"['Parachute', 'Advansed']"
Baby Care,Milagro Beauty Belly Oil,₹1490,₹1043,30%,None,( 33 ),"['Milagro', 'Beauty']"
Baby Care,Palmer's Cocoa Butter Bust Cream Helps,₹700,₹630,10%,None,( 277 ),"[""Palmer's"", 'Cocoa']"
Baby Care,GUBB Safety Pins For Clothes -,₹60,₹51,15%,None,( 4 ),"['GUBB', 'Safety']"
Baby Care,Cottsberry Organic Cotton Baby Wipes (Dry),₹250,₹213,15%,None,( 14 ),"['Cottsberry', 'Organic']"
Baby Care,Nat Habit 100% Pure Cold Pressed,₹447,₹371,17%,None,( 183 ),"['Nat', 'Habit']"
Baby Care,Lotus Herbals Safe Sun Kids Sunscreen,₹430,₹366,15%,None,( 852 ),"['Lotus', 'Herbals']"
Baby Care,Mamaearth Mineral Based Sunscreen For Babies,₹299,₹281,6%,None,( 12582 ),"['Mamaearth', 'Mineral']"
Baby Care,Himalaya Extra Moisturizing Baby Wash India,₹500,₹425,15%,None,( 578 ),"['Himalaya', 'Extra']"
Baby Care,Johnson's Baby Soap Blossoms,₹80,₹76,6%,None,( 1437 ),"[""Johnson's"", 'Baby']"
Baby Care,Plix Kids Happy Hair Gentle Shampoo,₹550,₹429,22%,None,( 9 ),"['Plix', 'Kids']"
Baby Care,Johnsons Gentle Cotton Buds 75 N,₹165,₹157,5%,None,( 1084 ),"['Johnsons', 'Gentle']"
Baby Care,"Sebamed Baby Bubble Bath, PH 5.5,",₹500,₹475,5%,None,( 192 ),"['Sebamed', 'Baby']"
Baby Care,Little Rituals Postbiotic Face Cream,₹795,₹676,15%,None,( 48 ),"['Little', 'Rituals']"
Baby Care,Renee Cosmetics Disney Frozen Princess Snowflake,₹499,₹399,20%,None,( 10 ),"['Renee', 'Cosmetics']"
Baby Care,Mamaearth Deeply Nourishing Body Wash For,₹249,₹237,5%,None,( 5800 ),"['Mamaearth', 'Deeply']"
Baby Care,Little Rituals Multi-Vitamin Hair & Body,₹625,₹531,15%,None,( 53 ),"['Little', 'Rituals']"
Baby Care,Bio Oil Skin Care Oil -,₹1600,₹1313,18%,None,( 50003 ),"['Bio', 'Oil']"
Baby Care,"Pampers Active Baby Diapers, New Born",₹1199,₹1007,16%,None,( 148 ),"['Pampers', 'Active']"
Baby Care,Luciara Stretchmark Prevention Cream,₹600,₹402,33%,None,( 111 ),"['Luciara', 'Stretchmark']"
Baby Care,Orimii Niacinamide Face Serum with Kakadu,₹595,₹536,10%,None,( 13 ),"['Orimii', 'Niacinamide']"
Baby Care,Himalaya Gentle Baby Wipes,₹280,₹241,14%,None,( 2947 ),"['Himalaya', 'Gentle']"
Baby Care,La Shield Disney Moana 2 Kids,₹599,₹569,5%,None,( 3 ),"['La', 'Shield']"
Baby Care,Nat Habit Pure Olive Oil,₹412,₹342,17%,None,( 175 ),"['Nat', 'Habit']"
Baby Care,Little Rituals Multi-Nutrient Foaming Face Wash,₹675,₹574,15%,None,( 25 ),"['Little', 'Rituals']"
Baby Care,BABY FOREST Badami Sneh Organic Cold,₹1750,₹1890,25%,None,( 3 ),"['BABY', 'FOREST']"
Baby Care,Renee Cosmetics Disney Frozen Princess By,₹150,₹1315,15%,None,( 459 ),"['Renee', 'Cosmetics']"
Baby Care,Chicco Soft Cleansing Wet Baby Wipes,₹499,₹99,10%,None,( 2714 ),"['Chicco', 'Soft']"
Baby Care,Himalaya Baby Care Diaper Rash Cream,₹784,₹128,29%,None,( 999 ),"['Himalaya', 'Baby']"
Baby Care,Mamaearth Milky Soft Body Lotion For,₹1299,₹449,38%,None,( 1406 ),"['Mamaearth', 'Milky']"
Baby Care,Sebamed Baby Lotion - Pack Of,,₹700,,None,( 20 ),"['Sebamed', 'Baby']"
Baby Care,Nat Habit Balamool Sunthi Pure Baby,,₹557,,None,( 1762 ),"['Nat', 'Habit']"
Baby Care,Mamaearth Fruit Punch Toothpaste For Kids,,₹149,,None,( 1603 ),"['Mamaearth', 'Fruit']"
Baby Care,Mamaearth Coco Soft Face Cream With,,₹199,,None,( 20 ),"['Mamaearth', 'Coco']"
Baby Care,"Pampers Premium Care Pants Diapers, Small",,₹805,,None,,"['Pampers', 'Premium']"
Baby Care,"Pampers Premium Care Pants Diapers, Medium",₹1299,₹818,37%,None,( 27 ),"['Pampers', 'Premium']"
Baby Care,Sanfe Flix Cotton Nipple Covers Pack,₹229,₹211,8%,None,( 612 ),"['Sanfe', 'Flix']"
Baby Care,Minimalist Baby Zinc Oxide + B5,₹399,₹379,5%,None,( 42 ),"['Minimalist', 'Baby']"
Baby Care,Johnson's Baby Skincare Wipes,₹170,₹280,14%,None,( 619 ),"[""Johnson's"", 'Baby']"
Baby Care,Mederma Stretch Marks Therapy,₹375,₹1045,8%,None,( 427 ),"['Mederma', 'Stretch']"
Baby Care,Himalaya Baby Hair Oil,₹325,₹146,58%,None,( 593 ),"['Himalaya', 'Baby']"
Baby Care,Johnson's Blossoms Natural Baby Powder,₹589,₹75,17%,None,( 5498 ),"[""Johnson's"", 'Blossoms']"
Baby Care,Mylo Care Baby Diaper Pants (XXL),₹499,₹1099,12%,None,( 63 ),"['Mylo', 'Care']"
Baby Care,Mamaearth Super Strawberry Body Wash for,₹349,₹345,7%,None,( 1053 ),"['Mamaearth', 'Super']"
Baby Care,Bronson Professional 100 Pcs 4 Size,₹1295,₹135,15%,None,( 39 ),"['Bronson', 'Professional']"
Baby Care,Nat Habit Extra Virgin Cold Pressed,₹795,₹489,15%,None,( 232 ),"['Nat', 'Habit']"
Baby Care,Mamaearth Gentle Cleansing Shampoo For Babies,₹285,₹439,18%,None,( 9756 ),"['Mamaearth', 'Gentle']"
Baby Care,OROSSENTIALS Travel Friendly Wooden Hair Comb,₹350,₹325,16%,None,( 25 ),"['OROSSENTIALS', 'Travel']"
Baby Care,Little Rituals Ray Shield Sunscreen,₹1360,₹1101,3%,None,( 23 ),"['Little', 'Rituals']"
Baby Care,Little Rituals Plant Protein Hair Conditioner,₹52,₹676,15%,None,( 280 ),"['Little', 'Rituals']"
Baby Care,Parachute Advansed Baby Shampoo,,₹234,,None,( 125 ),"['Parachute', 'Advansed']"
Baby Care,TuCo Kids Bye Dull Skin Soap,,₹294,,None,( 93 ),"['TuCo', 'Kids']"
Baby Care,"Sebamed Baby Powder, With Olive Oil",,₹1319,,None,( 1597 ),"['Sebamed', 'Baby']"
Baby Care,Tulips Sensitive Baby Wet Wipes -,,₹44,,None,,"['Tulips', 'Sensitive']"
Baby Care,Chicco Easy Grasp Bear Rattle,,₹250,,None,,"['Chicco', 'Easy']"
Baby Care,Himalaya Happy Baby Gift Pack 9,₹1470,₹1264,14%,None,( 518 ),"['Himalaya', 'Happy']"
Baby Care,GUBB Golden Safety Pin Assorted Size,₹80,₹64,20%,None,( 2 ),"['GUBB', 'Golden']"
Baby Care,Whimsy Beauty Safe & Organic Glow-Up,₹1499,₹1154,23%,None,( 1 ),"['Whimsy', 'Beauty']"
Baby Care,Bronson Professional White Soap Box for,₹325,₹100,69%,None,( 17 ),"['Bronson', 'Professional']"
Baby Care,Kayanara Natural Bristle Dry Brushing Body,₹749,₹449,40%,None,( 6 ),"['Kayanara', 'Natural']"
Baby Care,Mamaearth Daily Moisturizing Baby Lotion,₹499,₹449,10%,None,( 11376 ),"['Mamaearth', 'Daily']"
Baby Care,Sebamed Children's Shampoo,₹329,₹230,6%,None,( 2612 ),"['Sebamed', ""Children's""]"
Baby Care,Mamaearth Milky Soft Mineral Based Sunscreen,₹280,₹309,16%,None,( 633 ),"['Mamaearth', 'Milky']"
Baby Care,Himalaya Happy Baby Care Gift Pack,₹325,₹235,63%,None,( 474 ),"['Himalaya', 'Happy']"
Baby Care,Bronson Professional Transparent Waterproof Portable Soap,₹270,₹120,17%,None,( 20 ),"['Bronson', 'Professional']"
Baby Care,Nat Habit Talc Free Natural Kusha,₹199,₹224,25%,None,( 722 ),"['Nat', 'Habit']"
Baby Care,"Sirona Premium Disposable Maternity Breast Pads,",₹225,₹149,18%,None,( 415 ),"['Sirona', 'Premium']"
